"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ThirdPerson/3D_Models/3D_Textures/Keyboard/M_Keyboard.M_Keyboard","0","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Crate/M_Crate2.M_Crate2","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Locker/M_Locker1.M_Locker1","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Phone/M_Phone.M_Phone","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Trolley/M_Trolley.M_Trolley","0","0","14","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Locker/M_Locker2.M_Locker2","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Xray/M_XRay.M_XRay","0","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/SP1/M_SP1.M_SP1","0","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/SP2/M_SP2.M_SP2","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Fax/M_Fax.M_Fax","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Chair/M_Chair1.M_Chair1","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Chair/M_Chair2.M_Chair2","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/PencilPot/M_PencilPot.M_PencilPot","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Electric/ElectricMats/M_ElectricalBack.M_ElectricalBack","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Doormat/M_Doormat.M_Doormat","0","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/LL1/M_LL1.M_LL1","0","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/LL2/M_LL2.M_LL2","0","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/LP1/M_LP1.M_LP1","0","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/LP3/M_LP3.M_LP3","0","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/SL1/M_SL1.M_SL1","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Electric/ElectricMats/M_ElectricalDoor2.M_ElectricalDoor2","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Conveyor/M_Conveyor.M_Conveyor","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/screens/M_ScreenBlank.M_ScreenBlank","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/M_Reflect.M_Reflect","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button4.M_Button4","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button7.M_Button7","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/WallAndFloor/M_Floor.M_Floor","0","0","28","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/WallAndFloor/M_Floor2.M_Floor2","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/WallAndFloor/M_Walls.M_Walls","0","0","28","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button3.M_Button3","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_ButtonBack.M_ButtonBack","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Electric/ElectricMats/M_ElectricalDoor.M_ElectricalDoor","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Electric/ElectricMats/M_ElectricalDoor3.M_ElectricalDoor3","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/panel_and_lights/M_Panel.M_Panel","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button5.M_Button5","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_ButtonEnter.M_ButtonEnter","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button6.M_Button6","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button1.M_Button1","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button2.M_Button2","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button8.M_Button8","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button9.M_Button9","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button0.M_Button0","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/screens/M_ScreenStar.M_ScreenStar","0","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/ImageTextures/SpeakerFaces/WallDecor/M_Poster3.M_Poster3","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/PHU/M_PHU.M_PHU","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/ImageTextures/SpeakerFaces/WallDecor/M_PaintingBoss.M_PaintingBoss","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/ImageTextures/SpeakerFaces/WallDecor/M_Poster1.M_Poster1","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Tower/M_Tower.M_Tower","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Mug/M_Mug.M_Mug","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Frame/M_Frame.M_Frame","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/ImageTextures/SpeakerFaces/WallDecor/M_Poster2.M_Poster2","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Door/M_Door1.M_Door1","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/PostProcess/M_Outline.M_Outline","0","0","6","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Door/M_DoorWindow.M_DoorWindow","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Speaker/M_SpeakerNew.M_SpeakerNew","0","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/Meshs/lambert1.lambert1","0","0","14","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","28","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","145","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Interchange/Materials/UnlitMaterial.UnlitMaterial","49","0","4","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","84","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","64","3","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","60","6","0.000000","0","5"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","53","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","93","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","139","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","900","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","6","1","0.000000","0","0"
"/Interchange/Materials/PhongSurfaceMaterial.PhongSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","145","1","0.000000","0","0"
"/Game/Characters/Keith/Textures/BodyAgain.BodyAgain","49","0","28","1","0.000000","0","0"
"/Game/Characters/Keith/Textures/Clothing.Clothing","49","0","28","1","0.000000","0","0"
"/Game/Characters/Keith/Textures/Hair1.Hair1","49","0","28","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","88","1","0.000000","0","0"
"/Game/Characters/Keith/Textures/Eyes.Eyes","49","0","28","1","0.000000","0","0"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","0","16","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","38","2","0.000000","0","0"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","0","24","1","0.000000","0","0"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","0","14","1","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","124","4","0.000000","0","0"
"/Interchange/gltf/M_Translucent.M_Translucent","49","0","200","8","0.000000","0","0"
"/Interchange/gltf/M_Opaque.M_Opaque","49","0","248","8","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","108","4","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Tutorials/T_1_2.T_1_2","49","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Tutorials/Tutorial1_1.Tutorial1_1","49","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/ImageTextures/SpeakerFaces/AMI_Flipbooks/AMI_Confused.AMI_Confused","49","0","14","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","46","2","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/OldMonitor/M_MonitorOld.M_MonitorOld","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/ImageTextures/SpeakerFaces/AMI_Flipbooks/AMI_Blink.AMI_Blink","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Camera/M_Camera.M_Camera","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Desk/M_Desk.M_Desk","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Mouse/M_Mouse.M_Mouse","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Bin/M_bin.M_bin","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Crate/M_Crate1.M_Crate1","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Keyboard/M_Keyboard.M_Keyboard","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","0","23","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Crate/M_Crate2.M_Crate2","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Locker/M_Locker1.M_Locker1","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Phone/M_Phone.M_Phone","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Trolley/M_Trolley.M_Trolley","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","49","0","4","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Locker/M_Locker2.M_Locker2","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Xray/M_XRay.M_XRay","49","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/SP1/M_SP1.M_SP1","49","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/SP2/M_SP2.M_SP2","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Fax/M_Fax.M_Fax","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Chair/M_Chair1.M_Chair1","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Chair/M_Chair2.M_Chair2","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/PencilPot/M_PencilPot.M_PencilPot","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Electric/ElectricMats/M_ElectricalBack.M_ElectricalBack","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Doormat/M_Doormat.M_Doormat","49","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/LL1/M_LL1.M_LL1","49","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/LL2/M_LL2.M_LL2","49","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/LP1/M_LP1.M_LP1","49","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/LP3/M_LP3.M_LP3","49","0","14","1","0.000000","0","0"
"/Game/ConveyorBelt/ParcelTextures/SL1/M_SL1.M_SL1","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Electric/ElectricMats/M_ElectricalDoor2.M_ElectricalDoor2","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Conveyor/M_Conveyor.M_Conveyor","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/screens/M_ScreenBlank.M_ScreenBlank","49","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/M_Reflect.M_Reflect","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button4.M_Button4","49","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button7.M_Button7","49","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/WallAndFloor/M_Floor.M_Floor","49","0","28","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/WallAndFloor/M_Floor2.M_Floor2","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/WallAndFloor/M_Walls.M_Walls","49","0","28","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_Button3.M_Button3","49","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/buttons/M_ButtonBack.M_ButtonBack","49","0","11","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Electric/ElectricMats/M_ElectricalDoor.M_ElectricalDoor","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/3D_Models/3D_Textures/Electric/ElectricMats/M_ElectricalDoor3.M_ElectricalDoor3","49","0","14","1","0.000000","0","0"
"/Game/ThirdPerson/Blueprints/Interactives/Keypad/Images/panel_and_lights/M_Panel.M_Panel","49","0","11","1","0.000000","0","0"
